year,chsa_code,chsa_name,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,total
2018,2332,North Surrey,44,41,42,40,31,28,40,36,41,42,33,36,454
2018,2333,Cloverdale,39,25,30,31,25,43,27,35,28,29,28,42,382
2018,2334,Panorama,22,19,23,16,16,16,22,13,19,19,19,18,222
2018,2335,East Newton,31,30,20,30,31,31,23,22,28,15,32,27,320
2018,2336,Fleetwood,32,41,38,35,31,42,45,33,25,27,34,29,412
2018,2337,Guildford,26,16,24,25,28,29,27,25,25,31,30,34,320
2018,2338,West Newton,15,14,26,19,14,10,12,15,14,13,9,12,173
2018,2341,South Surrey,89,52,64,62,56,44,47,48,48,68,55,70,703
2018,2342,White Rock,38,29,32,26,26,19,27,22,23,30,28,28,328
2018,3111,Richmond City Centre,27,23,24,25,19,22,26,21,24,33,29,32,305
2018,3112,Blundell,12,13,13,7,8,4,5,8,10,10,8,6,104
2018,3113,Broadmoor,16,10,14,9,4,8,6,10,11,11,12,11,122
2018,3114,Thompson/Seafair,15,18,6,10,5,7,11,10,5,7,8,11,113
2018,3115,Steveston,7,12,13,20,12,9,11,11,14,6,8,12,135
2018,3116,East and West Cambie/Bridgeport,10,8,10,8,5,11,7,6,5,8,8,9,95
2018,3117,Gilmore/Shellmont/East/Hamilton,13,9,4,10,8,6,4,6,2,10,6,5,83
2018,3211,Downtown Vancouver,24,16,13,11,18,14,12,18,20,9,13,13,181
2018,3212,West End,32,22,25,22,31,20,23,33,26,18,24,26,302
2018,3213,Fairview,29,24,30,31,17,27,20,15,16,27,20,19,275
2018,3221,Downtown Eastside,40,37,38,34,41,36,48,35,34,36,38,41,458
2018,3222,Northeast False Creek,8,2,2,4,2,1,8,5,1,4,4,2,43
2018,3223,Grandview-Woodland,13,16,16,14,17,18,22,16,17,14,14,17,194
2018,3231,Cedar Cottage,15,9,6,9,7,10,12,8,8,10,12,6,112
2018,3232,Hastings-Sunrise,27,23,26,27,25,14,23,17,26,24,14,18,264
2018,3233,Renfrew-Collingwood,27,29,20,22,19,29,24,18,23,22,23,38,294
2018,3241,Shaughnessy/Arbutus Ridge/Kerrisdale,25,24,44,22,27,28,29,21,19,20,34,28,321
2018,3242,West Point Grey/Dunbar-Southlands,14,12,13,9,12,9,19,11,14,13,11,19,156
2018,3243,University of British Columbia,9,4,13,8,9,7,3,3,4,5,3,4,72
2018,3244,Kitsilano,22,19,21,15,18,27,16,24,10,24,14,17,227
2018,3251,Kensington,19,17,12,15,20,12,14,10,13,14,9,16,171
2018,3252,Mount Pleasant,13,11,16,14,11,13,11,9,11,8,10,18,145
2018,3253,South Cambie/Riley Park,27,14,22,14,16,22,14,20,19,21,18,20,227
2018,3261,Killarney,20,18,29,9,12,26,16,16,9,13,15,23,206
2018,3262,Oakridge/Marpole,26,23,30,28,15,21,22,16,18,14,25,21,259
2018,3263,Sunset,13,11,17,11,14,13,14,15,15,13,16,17,169
2018,3264,Victoria-Fraserview,24,17,20,25,25,23,22,20,20,26,34,20,276
2018,3311,North Vancouver City - East,13,11,11,16,9,12,10,7,8,20,8,18,143
2018,3312,North Vancouver City - West,22,13,19,12,15,18,9,17,19,14,9,18,185
2018,3313,North Vancouver DM - Central,23,15,23,18,23,13,17,17,16,22,15,19,221
2018,3314,North Vancouver DM - East,20,18,9,17,13,16,10,21,17,15,12,11,179
2018,3315,North Vancouver DM - West,20,12,12,10,13,12,12,10,8,11,7,10,137
2018,3321,West Vancouver - Lower,31,26,33,19,28,20,29,13,26,37,21,25,308
2018,3322,West Vancouver - Upper,9,8,14,16,6,17,13,18,14,22,10,8,155
2018,3323,Bowen Island/Lions Bay,2,2,2,1,2,2,1,2,0,1,3,5,23
2018,3331,Gibsons,6,5,10,7,6,8,13,2,10,9,5,12,93
2018,3332,Sechelt,13,15,11,13,21,11,14,8,14,9,17,17,163
2018,3333,Sunshine Coast Rural,9,11,12,15,13,11,11,8,5,3,6,12,116
2018,3341,Powell River City,17,14,31,20,13,19,18,18,23,19,16,15,223
2018,3342,qathet Rural,8,5,6,6,5,7,6,3,3,8,3,4,64
2018,3351,Squamish,11,9,8,6,8,11,7,12,13,5,9,9,108
2018,3352,Whistler,0,1,1,2,2,2,0,2,0,3,1,1,15
2018,3353,Howe Sound Rural,1,2,1,1,1,4,0,1,0,2,2,2,17
2018,3360,Bella Coola Valley,4,2,3,2,1,1,3,2,4,1,3,3,29
2018,3370,Central Coast,0,0,2,0,1,0,1,0,0,0,1,2,7
2018,4111,Downtown Victoria/Vic West,42,25,31,33,25,26,32,25,30,37,20,29,355
2018,4112,James Bay/Fairfield,55,45,52,48,44,32,37,28,31,52,32,47,503
2018,4113,Oaklands/Fernwood,23,18,18,15,22,12,13,17,23,24,21,15,221
2018,4114,Oak Bay,19,25,26,19,12,5,11,12,15,26,25,22,217
2018,4115,Gordon Head/Shelbourne,33,29,28,23,25,18,17,29,24,30,34,30,320
2018,4116,Quadra/Swan Lake,15,16,12,11,12,8,15,5,17,14,14,16,155
2018,4117,Interurban/Tillicum,31,22,20,24,9,18,15,25,21,19,19,24,247
2018,4118,View Royal,5,6,8,6,3,6,4,2,4,2,3,0,49
2018,4119,Esquimalt,21,6,23,16,15,12,15,19,13,12,23,14,189
2018,4121,Colwood,12,8,8,10,7,9,11,8,9,9,9,7,107
2018,4122,Metchosin,1,1,2,4,6,4,1,3,1,4,1,1,29
2018,4123,Langford/Highlands,12,21,20,20,20,17,19,16,24,19,27,19,234
2018,4124,Sooke,12,7,6,8,9,8,9,12,10,7,8,11,107
2018,4125,Juan de Fuca Coast,2,0,0,1,2,0,2,0,0,0,0,2,9
2018,4131,Royal Oak/Cordova Bay/Prospect,22,22,28,24,26,19,21,17,16,18,25,30,268
2018,4132,Central Saanich,19,17,17,20,13,21,19,19,18,23,15,14,215
2018,4133,North Saanich,7,4,6,7,7,7,11,7,2,9,10,12,89
2018,4134,Sidney,23,22,14,17,9,16,12,19,20,26,22,31,231
2018,4141,Salt Spring Island,8,11,10,6,11,7,13,6,8,9,8,11,108
2018,4142,Pender/Galiano/Saturna/Mayne,2,1,3,4,5,3,6,4,4,2,6,4,44
2018,4211,South Cowichan,18,12,21,11,18,9,13,14,14,15,12,10,167
2018,4212,Central Cowichan,59,31,35,42,26,45,36,34,41,43,34,43,469
2018,4220,Cowichan Valley West,2,4,6,2,4,5,4,10,4,5,3,9,58
2018,4231,Ladysmith,12,6,7,14,11,14,10,5,5,13,9,5,111
2018,4232,Ladysmith Rural,4,2,3,3,4,2,6,2,4,4,2,2,38
2018,4233,Chemainus,7,5,10,9,9,7,14,7,10,9,12,7,106
2018,4234,Penelakut and Thetis Islands,0,0,0,1,0,0,2,2,1,0,0,0,6
2018,4241,Downtown Nanaimo,29,22,21,24,17,23,17,28,17,16,25,23,262
2018,4242,Departure Bay,26,16,19,20,16,15,25,14,21,23,28,27,250
2018,4243,Nanaimo North/Lantzville,34,22,17,28,25,31,27,25,29,37,22,21,318
2018,4244,Nanaimo South,29,7,24,11,17,12,9,23,7,17,14,8,178
2018,4245,Nanaimo West/Rural,5,4,3,5,5,4,2,6,3,4,3,3,47
2018,4246,Cedar/Wellington,6,5,4,3,3,3,0,6,3,4,5,1,43
2018,4247,Gabriola Island,5,2,5,4,4,5,3,5,3,3,6,5,50
2018,4251,Parksville,27,23,25,15,23,25,20,20,27,18,24,23,270
2018,4252,Qualicum Beach,14,18,15,16,12,15,17,17,20,9,10,18,181
2018,4253,Oceanside Rural,18,13,20,17,18,21,18,15,14,22,18,10,204
2018,4261,Port Alberni,26,31,30,18,30,25,35,20,18,27,31,37,328
2018,4262,Alberni Valley/Bamfield,3,4,3,1,1,6,4,1,0,3,2,4,32
2018,4263,West Coast,1,3,2,2,0,5,3,2,4,2,6,1,31
2018,4311,Comox,25,15,23,21,26,17,20,30,14,14,18,19,242
2018,4312,Comox Valley Rural,23,13,26,23,10,13,10,9,17,10,4,16,174
2018,4313,Courtenay,36,26,30,22,26,35,25,28,31,22,33,36,350
2018,4321,Campbell River,38,31,35,31,33,32,25,21,38,31,26,35,376
2018,4322,Campbell River Rural,4,5,6,6,7,4,8,7,11,8,6,8,80
2018,4330,Vancouver Island West,0,1,2,1,4,0,0,2,1,1,1,2,15
2018,4341,Port Hardy/Port Alice,6,7,9,5,6,9,7,7,4,7,14,9,90
2018,4342,Port McNeill/Sointula,0,1,1,0,0,1,1,0,0,2,1,0,7
2018,4343,Vancouver Island North Remote,2,1,2,2,2,4,2,0,0,2,0,0,17
2018,5101,Haida Gwaii South,3,1,1,0,2,0,3,1,1,1,3,0,16
2018,5102,Haida Gwaii North,1,1,0,0,4,2,1,1,1,1,1,2,15
2018,5110,Snow Country,0,0,1,0,0,0,0,0,0,0,0,1,2
2018,5121,Prince Rupert City Centre,5,11,4,7,8,4,6,4,8,4,6,12,79
2018,5122,Prince Rupert Rural,1,1,2,1,0,0,0,1,2,0,1,1,10
2018,5130,Upper Skeena,3,6,3,1,5,1,4,1,2,5,2,6,39
2018,5141,Smithers Town Centre,5,7,8,1,9,7,7,6,10,5,8,10,83
2018,5142,Smithers Rural,4,2,1,1,1,0,2,2,3,2,5,1,24
2018,5143,Houston,1,3,2,3,2,3,2,3,3,3,4,2,31
2018,5150,Kitimat,5,3,8,4,1,4,3,9,2,7,10,10,66
2018,5160,Stikine,0,0,1,1,0,1,1,1,0,1,0,1,7
2018,5171,Terrace City Centre,7,10,13,12,7,5,6,7,11,10,15,12,115
2018,5172,Terrace Rural,5,4,10,6,5,3,2,4,2,3,5,2,51
2018,5180,Nisga'a,2,2,4,0,0,3,0,2,1,2,0,2,18
2018,5190,Telegraph Creek,0,1,0,0,0,0,0,0,1,0,1,0,3
2018,5211,Quesnel City Centre,10,9,7,5,16,10,10,7,6,15,10,10,115
2018,5212,Quesnel Rural,8,9,6,11,6,9,4,8,10,12,7,9,99
2018,5221,Burns Lake Town Centre,6,4,6,1,0,4,1,2,0,3,5,6,38
2018,5222,Burns Lake South,2,2,1,0,1,2,1,0,0,0,2,0,11
2018,5223,Burns Lake North,0,5,1,1,3,0,2,2,3,0,3,2,22
2018,5231,Vanderhoof,3,3,5,5,7,3,1,3,4,5,9,6,54
2018,5232,Vanderhoof Rural,1,0,1,0,0,0,2,0,0,0,0,0,4
2018,5233,Fort St. James North,5,4,4,2,4,1,5,1,2,5,4,4,41
2018,5234,Fraser Lake,3,3,2,2,0,2,2,1,6,1,3,1,26
2018,5241,Prince George City - North,9,7,11,16,6,4,11,10,6,17,10,12,119
2018,5242,Prince George City - Central,53,42,35,36,33,41,38,35,46,47,25,57,488
2018,5243,Prince George City - Southwest,7,5,8,12,10,7,7,6,6,9,15,5,97
2018,5244,Prince George Southwest Rural,9,8,3,2,1,2,4,4,5,6,4,3,51
2018,5245,Prince George North Fraser Rural,2,5,3,4,2,3,2,4,6,6,5,0,42
2018,5246,McBride/Valemount,6,1,2,2,3,3,5,5,2,2,3,2,36
2018,5247,Mackenzie,2,3,4,2,1,1,4,2,4,4,0,1,28
2018,5311,Dawson Creek,14,12,12,8,14,7,11,7,15,9,12,8,129
2018,5312,Chetwynd,3,3,1,3,4,2,5,2,3,2,5,1,34
2018,5313,Tumbler Ridge,1,0,1,1,0,0,0,1,2,2,1,1,10
2018,5314,Peace River South Rural,2,2,6,6,3,3,1,6,3,3,1,2,38
2018,5321,Fort St John,22,9,9,16,8,17,12,12,13,14,5,12,149
2018,5322,Hudson's Hope,1,1,1,1,0,1,1,0,1,1,1,1,10
2018,5323,Peace River North Rural,5,5,4,3,6,6,5,4,0,2,2,3,45
2018,5331,Fort Nelson Population Centre,4,3,3,2,1,2,3,3,1,1,2,5,30
2018,5332,Northern Boreal,0,0,0,1,0,0,0,0,0,0,0,1,2
2018,UNKN,Unknown CHSA,30,19,32,29,32,43,49,44,35,38,24,34,409
2019,1110,Fernie,6,6,8,7,2,7,9,9,8,6,9,6,83
2019,1120,Cranbrook,19,19,15,20,22,27,18,26,12,26,24,28,256
2019,1130,Kimberley,14,12,10,5,10,7,3,10,6,3,6,10,96
2019,1140,Windermere,5,10,8,9,4,4,3,4,5,3,6,4,65
2019,1150,Creston,22,15,15,17,16,13,14,15,16,22,15,15,195
2019,1160,Golden,4,1,5,3,2,4,4,2,8,2,1,6,42
2019,1210,Kootenay Lake,7,0,8,2,3,3,2,1,7,4,1,1,39
2019,1220,Nelson,21,24,26,24,17,24,22,17,21,22,20,21,259
2019,1230,Castlegar,17,11,11,14,20,12,11,13,15,11,14,14,163
2019,1240,Arrow Lakes,4,4,4,9,5,4,7,7,8,1,5,5,63
2019,1250,Trail,24,23,23,14,28,18,16,12,19,35,19,18,249
2019,1260,Grand Forks,11,11,20,13,12,7,14,11,10,11,10,15,145
2019,1270,Kettle Valley,1,4,2,2,3,1,2,4,1,3,5,2,30
2019,1310,Southern Okanagan,25,21,24,36,21,18,20,18,21,26,17,37,284
2019,1320,Penticton,68,58,56,50,62,55,49,53,49,46,53,46,645
2019,1330,Keremeos,11,7,8,4,6,9,2,7,4,2,10,3,73
2019,1340,Princeton,4,8,4,8,2,4,5,3,10,1,7,9,65
2019,1350,Armstrong/Spallumcheen,5,6,3,8,11,9,8,3,5,11,6,10,85
2019,1361,Vernon Centre/Coldstream,71,53,57,62,56,52,55,63,45,53,57,62,686
2019,1362,North Okanagan/Lumby,14,18,15,11,17,7,7,10,18,13,9,8,147
2019,1371,Central Okanagan Rural,5,4,3,4,5,5,12,3,6,6,7,6,66
2019,1372,West Kelowna,34,19,52,36,38,23,29,42,26,37,34,35,405
2019,1373,Lake Country,10,10,7,4,7,8,10,8,6,10,10,11,101
2019,1374,Glenmore,19,23,25,19,22,22,24,22,17,18,29,25,265
2019,1375,Downtown Kelowna,52,56,57,59,47,50,44,49,59,57,63,44,637
2019,1376,Rutland,32,26,23,18,23,32,24,32,24,32,24,35,325
2019,1377,Okanagan Mission,12,9,18,10,12,8,3,19,11,14,7,10,133
2019,1380,Summerland,16,14,17,17,15,14,10,13,18,17,15,10,176
2019,1390,Enderby,5,7,8,5,3,9,5,9,6,7,6,9,79
2019,1410,Revelstoke,3,4,7,3,0,4,5,4,2,11,7,7,57
2019,1420,Salmon Arm,38,32,43,46,46,33,40,41,33,38,42,38,470
2019,1431,Kamloops Centre North,48,48,47,52,68,37,40,52,57,53,35,58,595
2019,1432,Kamloops Centre South,26,40,28,38,32,34,42,25,28,34,35,38,400
2019,1433,Lower Thompson,9,16,22,17,16,13,15,14,14,19,26,11,192
2019,1440,100 Mile House,21,17,16,9,11,16,14,19,14,18,19,15,189
2019,1450,North Thompson,5,2,7,2,3,2,4,1,3,3,5,6,43
2019,1461,West Cariboo,1,1,5,3,1,4,1,2,0,4,2,1,25
2019,1462,Williams Lake/East Cariboo,23,23,24,28,22,18,26,18,15,19,12,13,241
2019,1470,Lillooet,5,5,2,0,2,3,1,2,1,4,3,5,33
2019,1480,South Cariboo,9,4,10,10,5,3,5,6,13,4,4,5,78
2019,1490,Merritt,14,8,17,11,16,11,11,10,5,13,15,11,142
2019,2110,Hope,15,12,11,15,10,13,15,14,8,8,10,8,139
2019,2121,South Chilliwack,38,41,34,29,25,32,25,32,18,25,32,23,354
2019,2122,North Chilliwack,74,31,41,36,42,42,41,52,44,53,59,48,563
2019,2131,Central Abbotsford,31,27,38,36,40,30,27,35,23,33,42,43,405
2019,2132,East Abbotsford,18,9,12,12,10,8,15,18,5,14,14,16,151
2019,2133,West Abbotsford,43,38,50,34,38,33,50,42,43,39,53,42,505
2019,2134,Abbotsford Rural,14,18,19,12,11,9,9,12,12,10,12,12,150
2019,2141,South Mission,19,24,23,20,15,21,17,34,23,29,26,16,267
2019,2142,North Mission,14,13,9,5,10,10,8,10,8,15,13,9,124
2019,2150,Agassiz/Harrison,5,5,16,10,6,6,10,8,7,8,8,7,96
2019,2210,New Westminster,54,47,55,51,36,38,47,44,26,31,41,36,506
2019,2221,Burnaby Northwest,20,27,21,23,25,23,16,21,20,15,17,26,254
2019,2222,Burnaby Northeast,18,13,17,16,18,17,9,10,12,15,16,19,180
2019,2223,Burnaby Southwest,34,28,51,50,48,40,35,42,40,52,38,57,515
2019,2224,Burnaby Southeast,44,41,39,33,35,25,24,31,30,33,31,44,410
2019,2231,Haney,28,30,33,53,30,27,29,30,32,36,29,31,388
2019,2232,Pitt Meadows,14,13,15,5,10,4,7,9,7,4,8,15,111
2019,2233,Maple Ridge Rural,25,32,29,27,23,23,16,22,22,18,22,20,279
2019,2241,North Coquitlam,3,14,9,10,8,14,10,6,10,8,11,12,115
2019,2242,Southwest Coquitlam,42,34,42,36,49,42,37,33,28,38,38,33,452
2019,2243,Southeast Coquitlam,15,18,15,13,15,13,7,19,10,19,17,20,181
2019,2244,Port Coquitlam,28,32,55,37,27,27,30,36,35,26,31,33,397
2019,2245,Port Moody/Anmore/Belcarra,14,17,13,7,13,10,10,19,10,8,10,8,139
2019,2311,City of Langley,25,23,27,29,26,23,14,20,21,34,20,30,292
2019,2312,Walnut Grove/Fort Langley,21,16,23,23,14,13,15,21,18,14,25,29,232
2019,2313,Willoughby,13,6,10,11,4,14,9,13,14,7,10,8,119
2019,2314,Brookswood/Murrayville,20,26,19,13,20,17,20,21,18,29,19,33,255
2019,2315,Aldergrove/Otter,8,7,7,9,9,8,10,5,7,9,9,9,97
2019,2316,North Langley Township,8,7,7,7,7,4,8,10,7,5,15,8,93
2019,2317,South Langley Township,8,8,8,5,8,6,3,4,6,6,5,7,74
2019,2321,North Delta,26,25,30,26,24,23,26,34,22,27,36,23,322
2019,2322,Ladner,24,19,39,24,24,14,16,23,14,18,18,21,254
2019,2323,Tsawwassen,19,15,16,23,12,18,8,10,21,28,18,24,212
2019,2331,Whalley,28,30,22,19,20,19,17,24,26,21,32,24,282
2019,2332,North Surrey,33,38,44,32,32,28,27,28,32,37,27,39,397
2019,2333,Cloverdale,37,39,33,31,28,30,35,26,25,35,26,37,382
2019,2334,Panorama,26,18,15,29,20,15,24,12,22,24,23,16,244
2019,2335,East Newton,28,21,30,43,21,17,29,34,34,23,23,27,330
2019,2336,Fleetwood,36,36,34,33,39,32,29,25,28,30,25,26,373
2019,2337,Guildford,27,25,24,29,31,18,20,21,18,27,26,25,291
2019,2338,West Newton,19,15,10,13,13,17,23,9,11,17,17,9,173
2019,2341,South Surrey,55,56,55,69,56,46,62,52,50,51,57,58,667
2019,2342,White Rock,35,24,36,29,42,29,34,22,30,26,31,35,373
2019,3111,Richmond City Centre,32,23,38,37,27,24,19,26,16,39,26,28,335
2019,3112,Blundell,8,9,11,10,8,8,10,6,10,8,7,7,102
2019,3113,Broadmoor,9,11,11,4,10,10,10,7,6,10,9,11,108
2019,3114,Thompson/Seafair,11,8,10,8,16,15,13,7,9,13,17,8,135
2019,3115,Steveston,11,12,13,9,9,11,11,7,9,7,10,10,119
2019,3116,East and West Cambie/Bridgeport,12,2,3,10,7,7,12,9,9,5,13,11,100
2019,3117,Gilmore/Shellmont/East/Hamilton,9,8,7,13,8,8,6,8,7,12,12,8,106
2019,3211,Downtown Vancouver,14,14,26,15,16,17,9,18,19,15,18,9,190
2019,3212,West End,24,20,23,22,20,34,21,20,21,20,16,19,260
2019,3213,Fairview,20,25,25,23,22,23,26,30,16,18,19,22,269
2019,3221,Downtown Eastside,32,37,46,37,35,32,37,38,31,26,47,36,434
2019,3222,Northeast False Creek,6,7,4,2,7,2,6,6,9,3,4,5,61
2019,3223,Grandview-Woodland,12,20,17,17,22,8,11,13,14,19,14,9,176
2019,3231,Cedar Cottage,8,12,10,5,8,8,6,7,10,10,6,10,100
2019,3232,Hastings-Sunrise,22,24,21,22,19,21,20,16,22,18,15,28,248
2019,3233,Renfrew-Collingwood,30,25,25,11,19,20,20,17,20,35,29,30,281
2019,3241,Shaughnessy/Arbutus Ridge/Kerrisdale,24,29,33,28,26,17,22,17,26,30,25,32,309
2019,3242,West Point Grey/Dunbar-Southlands,16,11,18,10,12,17,17,20,11,15,11,8,166
2019,3243,University of British Columbia,12,9,3,11,4,5,9,6,7,8,6,9,89
2019,3244,Kitsilano,16,22,19,12,11,8,16,11,21,18,15,22,191
2019,3251,Kensington,13,7,16,8,9,13,9,13,9,7,18,10,132
2019,3252,Mount Pleasant,11,12,7,15,10,11,12,14,9,10,10,15,136
2019,3253,South Cambie/Riley Park,29,18,23,17,12,14,23,13,16,17,25,28,235
2019,3261,Killarney,19,16,22,17,7,18,13,13,18,12,17,21,193
2019,3262,Oakridge/Marpole,18,16,25,23,14,16,22,18,23,25,21,23,244
2019,3263,Sunset,15,13,16,13,11,16,13,12,9,12,15,20,165
2019,3264,Victoria-Fraserview,19,19,22,15,22,25,23,20,25,24,15,30,259
2019,3311,North Vancouver City - East,13,9,19,8,25,10,11,11,9,14,18,14,161
2019,3312,North Vancouver City - West,25,20,18,12,26,15,9,20,13,16,17,10,201
2019,3313,North Vancouver DM - Central,17,18,34,22,16,20,16,18,14,25,25,19,244
2019,3314,North Vancouver DM - East,14,17,18,20,16,10,15,14,8,8,18,17,175
2019,3315,North Vancouver DM - West,15,12,15,14,13,13,14,16,12,14,11,14,163
2019,3321,West Vancouver - Lower,23,19,27,21,26,19,23,16,16,26,34,28,278
2019,3322,West Vancouver - Upper,17,7,15,10,10,7,9,13,13,13,19,10,143
2019,3323,Bowen Island/Lions Bay,2,0,5,2,2,7,4,1,0,1,4,2,30
2019,3331,Gibsons,11,10,8,10,9,3,6,6,7,8,9,5,92
2019,3332,Sechelt,12,12,9,13,15,14,10,11,10,14,11,15,146
2019,3333,Sunshine Coast Rural,11,11,4,13,6,13,4,10,9,8,8,7,104
2019,3341,Powell River City,13,17,14,16,19,12,17,12,17,21,11,17,186
2019,3342,qathet Rural,6,7,3,7,9,5,6,7,3,3,8,5,69
2019,3351,Squamish,12,8,16,2,10,8,4,8,9,9,6,15,107
2019,3352,Whistler,0,2,2,4,0,0,1,1,1,3,0,0,14
2019,3353,Howe Sound Rural,2,2,3,1,4,2,5,1,2,3,6,2,33
2019,3360,Bella Coola Valley,6,2,6,3,4,1,2,1,2,3,8,5,43
2019,3370,Central Coast,0,1,2,0,2,2,1,1,1,1,4,1,16
2019,4111,Downtown Victoria/Vic West,32,26,32,28,36,25,30,24,25,26,25,32,341
2019,4112,James Bay/Fairfield,56,38,48,53,56,39,34,44,29,49,46,39,531
2019,4113,Oaklands/Fernwood,22,16,19,14,22,21,24,30,18,14,15,23,238
2019,4114,Oak Bay,21,20,12,22,13,19,17,21,15,14,22,26,222
2019,4115,Gordon Head/Shelbourne,25,31,31,31,21,29,28,30,24,35,24,28,337
2019,4116,Quadra/Swan Lake,13,8,21,16,15,17,18,13,18,14,10,11,174
2019,4117,Interurban/Tillicum,27,22,15,22,24,27,21,22,11,25,21,24,261
2019,4118,View Royal,8,7,5,10,3,3,2,5,8,10,5,9,75
2019,4119,Esquimalt,19,11,21,8,13,16,13,11,11,21,17,16,177
2019,4121,Colwood,10,12,11,11,13,3,4,7,11,14,8,11,115
2019,4122,Metchosin,2,2,1,3,4,3,3,2,3,5,2,2,32
2019,4123,Langford/Highlands,27,16,22,25,17,19,13,18,15,21,16,17,226
2019,4124,Sooke,11,10,8,7,10,8,6,13,5,4,10,11,103
2019,4125,Juan de Fuca Coast,3,0,0,2,1,0,1,0,4,0,1,0,12
2019,4131,Royal Oak/Cordova Bay/Prospect,20,21,18,22,28,19,17,20,24,27,27,24,267
2019,4132,Central Saanich,21,14,20,20,13,12,14,18,12,12,9,18,183
2019,4133,North Saanich,9,5,9,8,7,9,5,7,5,7,8,5,84
2019,4134,Sidney,26,22,24,18,15,21,10,23,22,20,21,23,245
2019,4141,Salt Spring Island,9,7,9,6,9,7,7,9,4,8,12,8,95
2019,4142,Pender/Galiano/Saturna/Mayne,5,6,4,3,10,4,5,3,8,1,4,6,59
2019,4211,South Cowichan,14,16,12,18,14,10,13,11,6,7,12,11,144
2019,4212,Central Cowichan,37,32,48,34,32,36,36,39,35,41,37,35,442
2019,4220,Cowichan Valley West,3,8,8,2,2,4,2,4,3,5,6,9,56
2019,4231,Ladysmith,5,12,10,7,7,3,15,10,9,6,8,9,101
2019,4232,Ladysmith Rural,5,3,1,1,1,2,0,4,2,2,5,1,27
2019,4233,Chemainus,9,4,9,9,4,9,15,7,10,11,11,9,107
2019,4234,Penelakut and Thetis Islands,0,0,1,0,1,1,0,0,1,1,1,2,8
2019,4241,Downtown Nanaimo,27,20,20,19,29,19,30,27,27,23,25,31,297
2019,4242,Departure Bay,28,10,24,19,24,19,21,17,20,23,22,27,254
2019,4243,Nanaimo North/Lantzville,31,24,35,20,30,30,30,34,28,30,27,22,341
2019,4244,Nanaimo South,14,11,8,11,14,11,10,17,12,10,11,17,146
2019,4245,Nanaimo West/Rural,5,8,1,1,3,5,3,5,1,5,5,2,44
2019,4246,Cedar/Wellington,3,8,6,5,12,1,3,3,2,4,6,4,57
2019,4247,Gabriola Island,3,1,2,8,5,2,1,2,6,2,2,3,37
2019,4251,Parksville,24,17,29,27,27,14,28,23,18,28,29,22,286
2019,4252,Qualicum Beach,11,10,22,18,18,14,8,12,13,13,21,15,175
2019,4253,Oceanside Rural,18,17,20,22,23,18,12,19,18,27,18,23,235
2019,4261,Port Alberni,31,18,23,18,30,26,17,16,26,24,31,24,284
2019,4262,Alberni Valley/Bamfield,6,3,2,1,3,1,4,1,4,0,6,6,37
2019,4263,West Coast,4,4,4,0,4,1,2,4,2,4,1,2,32
2019,4311,Comox,19,23,18,13,19,14,18,21,30,29,16,23,243
2019,4312,Comox Valley Rural,20,12,18,15,18,10,21,11,10,14,12,15,176
2019,4313,Courtenay,28,29,29,30,34,25,27,19,35,29,26,31,342
2019,4321,Campbell River,31,35,41,26,31,27,32,25,38,32,32,33,383
2019,4322,Campbell River Rural,5,8,5,11,6,5,6,6,13,3,7,6,81
2019,4330,Vancouver Island West,0,3,1,4,1,0,2,1,1,2,0,0,15
2019,4341,Port Hardy/Port Alice,7,6,9,8,7,4,7,7,7,4,5,4,75
2019,4342,Port McNeill/Sointula,1,2,0,1,0,1,3,0,1,2,0,0,11
2019,4343,Vancouver Island North Remote,1,2,2,2,2,1,1,2,0,5,1,0,19
2019,5101,Haida Gwaii South,1,3,2,1,4,2,1,1,5,1,1,3,25
2019,5102,Haida Gwaii North,0,0,2,1,1,0,1,1,2,3,4,1,16
2019,5110,Snow Country,0,1,0,0,0,0,0,0,0,1,0,1,3
2019,5121,Prince Rupert City Centre,14,10,13,9,7,15,14,12,7,8,12,11,132
2019,5122,Prince Rupert Rural,2,0,0,0,0,0,3,0,2,0,2,1,10
2019,5130,Upper Skeena,3,6,1,4,4,6,2,4,4,4,4,3,45
2019,5141,Smithers Town Centre,10,4,2,7,7,7,6,6,6,5,3,3,66
2019,5142,Smithers Rural,5,4,7,2,3,1,5,2,2,2,1,5,39
2019,5143,Houston,3,2,3,0,2,0,1,2,2,2,2,1,20
2019,5150,Kitimat,3,4,11,5,10,5,2,8,6,7,3,5,69
2019,5160,Stikine,1,0,0,0,0,1,2,0,0,3,3,0,10
2019,5171,Terrace City Centre,7,12,8,7,11,8,9,8,6,8,9,14,107
2019,5172,Terrace Rural,12,5,3,5,5,5,5,1,6,4,2,2,55
2019,5180,Nisga'a,1,1,1,2,0,2,4,2,1,0,2,1,17
2019,5190,Telegraph Creek,0,0,1,0,1,0,0,0,0,1,0,0,3
2019,5211,Quesnel City Centre,8,3,10,11,8,12,7,8,10,11,13,15,116
2019,5212,Quesnel Rural,12,9,13,8,13,10,8,12,8,9,13,8,123
2019,5221,Burns Lake Town Centre,3,1,4,2,7,1,0,2,1,6,4,1,32
2019,5222,Burns Lake South,0,0,0,2,1,2,1,2,0,2,0,0,10
2019,5223,Burns Lake North,1,2,2,4,1,1,3,1,2,2,4,2,25
